NUM,Sci_WellID,ObjectLabelsFound,Sci_SampleID,Timepoint,Time,Censored,Event,MeasurementTag,0,15,29,39,53,63,87,111,161
362,A5,29,mito_EV,2,15,FALSE,TRUE,RFP,104.9772267,97.09326788,143.6543135,NA,NA,NA,NA,NA,NA
489,A7,8,mito_Drp,2,15,FALSE,TRUE,GFP,1221.15025,1294.16129,1251.444271,1246.099443,NA,NA,NA,NA,NA
490,A7,8,mito_Drp,2,15,FALSE,TRUE,RFP,251.9899833,246.8746334,243.6313328,239.5719968,NA,NA,NA,NA,NA
439,A7,13,mito_Drp,2,15,FALSE,TRUE,GFP,722.5827922,1579.01234,1933.332061,1608.831651,NA,NA,NA,NA,NA
440,A7,13,mito_Drp,2,15,FALSE,TRUE,RFP,84.29383117,64.83363803,49.62553011,39.25529144,NA,NA,NA,NA,NA
443,A7,15,mito_Drp,2,15,FALSE,TRUE,GFP,519.0046468,718.9126394,613.0849835,NA,NA,NA,NA,NA,NA
444,A7,15,mito_Drp,2,15,FALSE,TRUE,RFP,83.34851301,72.05669145,68.66831683,NA,NA,NA,NA,NA,NA
447,A7,17,mito_Drp,2,15,FALSE,TRUE,GFP,2196.30228,3147.744775,3394.339802,3762.328299,1349.303291,1363.233333,1346.875636,1451.405459,1462.808
448,A7,17,mito_Drp,2,15,FALSE,TRUE,RFP,559.2766963,393.4846725,303.9243564,326.5550866,476.1210127,476.3114754,463.4250989,485.4680426,457.8728889
477,A7,30,mito_Drp,2,15,FALSE,TRUE,GFP,517.6830249,1471.827765,975.2479592,968.7141204,1061.588903,NA,NA,NA,NA
478,A7,30,mito_Drp,2,15,FALSE,TRUE,RFP,49.71279163,32.41610987,43.17959184,43.42476852,58.19672131,NA,NA,NA,NA
545,A8,4,mito_Drp,2,15,FALSE,TRUE,GFP,635.7439418,700.2430769,NA,NA,NA,NA,NA,NA,NA
546,A8,4,mito_Drp,2,15,FALSE,TRUE,RFP,52.98869144,47.9425641,NA,NA,NA,NA,NA,NA,NA
497,A8,11,mito_Drp,2,15,FALSE,TRUE,GFP,1600.294465,1808.448245,1756.252743,NA,NA,NA,NA,NA,NA
498,A8,11,mito_Drp,2,15,FALSE,TRUE,RFP,297.5476407,227.4378938,183.7359062,NA,NA,NA,NA,NA,NA
513,A8,19,mito_Drp,2,15,FALSE,TRUE,GFP,2094.747566,2782.006425,2383.99566,1182.81886,1167.524056,1143.484194,1128.14375,1142.787304,1253.589109
514,A8,19,mito_Drp,2,15,FALSE,TRUE,RFP,437.2093633,369.5230537,214.2323207,324.9945726,328.5070318,320.2359291,311.4242188,309.6735367,338.9435644
601,A9,3,mito_DrpK38A,2,15,FALSE,TRUE,GFP,298.9567809,770.929805,789.6302301,894.3893905,730.4812992,699.8184466,706.9919858,744.8123845,704.0345821
602,A9,3,mito_DrpK38A,2,15,FALSE,TRUE,RFP,32.07749627,37.8551532,28.42154812,28.31772009,39.31692913,38.81359223,44.71326803,51.28096118,57.09606148
617,A9,7,mito_DrpK38A,2,15,FALSE,TRUE,GFP,1026.406492,1610.527288,966.4045129,894.2121063,919.3426689,866.6539278,843.9513089,917.3681876,840.6748634
618,A9,7,mito_DrpK38A,2,15,FALSE,TRUE,RFP,312.5261628,265.918136,259.1717116,228.5329724,250.9994509,243.7314225,238.1272251,265.8833967,246.6571038
565,A9,13,mito_DrpK38A,2,15,FALSE,TRUE,GFP,774.1468176,964.0704411,899.4512953,906.4448399,973.6757895,897.6477193,722.126195,729.8804265,NA
566,A9,13,mito_DrpK38A,2,15,FALSE,TRUE,RFP,148.7704022,114.9595128,118.1911917,126.1340451,145.12,135.1354386,115.5946463,120.1713633,NA
571,A9,16,mito_DrpK38A,2,15,FALSE,TRUE,GFP,477.5902475,623.7779935,671.2152553,623.3927203,687.3430052,727.9669157,NA,NA,NA
572,A9,16,mito_DrpK38A,2,15,FALSE,TRUE,RFP,393.3893741,448.5508091,321.501616,415.5191571,601.6880829,623.7395945,NA,NA,NA
585,A9,22,mito_DrpK38A,2,15,FALSE,TRUE,GFP,711.0214286,919.4376982,1147.698026,1080.476493,NA,NA,NA,NA,NA
586,A9,22,mito_DrpK38A,2,15,FALSE,TRUE,RFP,360.4549107,405.6397825,798.9372822,694.9212198,NA,NA,NA,NA,NA
599,A9,29,mito_DrpK38A,2,15,FALSE,TRUE,GFP,241.6019262,315.5668571,376.6809302,373.0949555,NA,NA,NA,NA,NA
600,A9,29,mito_DrpK38A,2,15,FALSE,TRUE,RFP,22.49919743,25.016,20.04744186,20.53511375,NA,NA,NA,NA,NA
607,A9,32,mito_DrpK38A,2,15,FALSE,TRUE,GFP,641.4114441,707.6017478,604.7867095,NA,NA,NA,NA,NA,NA
608,A9,32,mito_DrpK38A,2,15,FALSE,TRUE,RFP,593.479564,509.3970037,428.7202572,NA,NA,NA,NA,NA,NA
627,B1,11,EV,2,15,FALSE,TRUE,GFP,366.0925059,701.01222,736.1683849,NA,NA,NA,NA,NA,NA
628,B1,11,EV,2,15,FALSE,TRUE,RFP,3.344262295,5.175152749,4.463230241,NA,NA,NA,NA,NA,NA
669,B1,30,EV,2,15,FALSE,TRUE,GFP,117.9653846,NA,NA,NA,NA,NA,NA,NA,NA
670,B1,30,EV,2,15,FALSE,TRUE,RFP,4.7,NA,NA,NA,NA,NA,NA,NA,NA
673,B1,32,EV,2,15,FALSE,TRUE,GFP,199.8060109,214.8904236,NA,NA,NA,NA,NA,NA,NA
674,B1,32,EV,2,15,FALSE,TRUE,RFP,4.973588342,6.571823204,NA,NA,NA,NA,NA,NA,NA
731,B10,3,mito_DrpK38A,2,15,FALSE,TRUE,GFP,566.5266458,1388.941796,1046.50495,NA,NA,NA,NA,NA,NA
732,B10,3,mito_DrpK38A,2,15,FALSE,TRUE,RFP,221.2115987,193.5659443,12.10891089,NA,NA,NA,NA,NA,NA
761,B11,15,mito_Nrf,2,15,FALSE,TRUE,GFP,266.6878762,864.0874172,984.9855596,NA,NA,NA,NA,NA,NA
762,B11,15,mito_Nrf,2,15,FALSE,TRUE,RFP,55.38693035,52.1205298,71.36341757,NA,NA,NA,NA,NA,NA
763,B11,16,mito_Nrf,2,15,FALSE,TRUE,GFP,314.8457447,NA,NA,NA,NA,NA,NA,NA,NA
764,B11,16,mito_Nrf,2,15,FALSE,TRUE,RFP,41.38297872,NA,NA,NA,NA,NA,NA,NA,NA
779,B11,23,mito_Nrf,2,15,FALSE,TRUE,GFP,514.090009,1898.897184,2215.377664,2324.143453,2649.97032,NA,NA,NA,NA
780,B11,23,mito_Nrf,2,15,FALSE,TRUE,RFP,68.97479748,59.00949067,40.18383659,38.63192742,133.2534247,NA,NA,NA,NA
823,B12,2,mito_Nrf,2,15,FALSE,TRUE,GFP,851.6754212,2571.012488,4092.951697,3945.97249,NA,NA,NA,NA,NA
824,B12,2,mito_Nrf,2,15,FALSE,TRUE,RFP,57.65361744,60.50649351,143.7545692,143.1499312,NA,NA,NA,NA,NA
833,B12,6,mito_Nrf,2,15,FALSE,TRUE,GFP,318.4426877,478.0464744,775.1298777,NA,NA,NA,NA,NA,NA
834,B12,6,mito_Nrf,2,15,FALSE,TRUE,RFP,51.36589497,38.94551282,45.12463599,NA,NA,NA,NA,NA,NA
839,B12,9,mito_Nrf,2,15,FALSE,TRUE,GFP,1076.101002,2812.971261,4064.16277,3720.112616,3426.033083,4251.378634,3682.523724,2471.081584,2395.245719
840,B12,9,mito_Nrf,2,15,FALSE,TRUE,RFP,211.4447691,192.2006532,228.2605027,208.5473089,436.0175439,549.0480054,489.6132132,320.2926733,328.1211473
811,B12,14,mito_Nrf,2,15,FALSE,TRUE,GFP,412.0480962,3956.512513,4246.886177,3740.431119,3298.566529,3291.141116,3080.815401,3053.7343,2522.253341
812,B12,14,mito_Nrf,2,15,FALSE,TRUE,RFP,29.71342685,24.90457124,20.41250686,20.11760145,29.41655235,31.15377403,41.91206991,46.16666667,52.11725395
3,A1,10,EV,3,53,FALSE,TRUE,GFP,189.1401214,393.1633967,606.6541586,553.9778411,484.9869262,NA,NA,NA,NA
4,A1,10,EV,3,53,FALSE,TRUE,RFP,8.268566091,12.9202943,13.70135397,17.13263691,25.98837885,NA,NA,NA,NA
61,A10,7,mito_DrpK38A,3,29,FALSE,TRUE,GFP,196.2003091,NA,NA,NA,NA,NA,NA,NA,NA
62,A10,7,mito_DrpK38A,3,29,FALSE,TRUE,RFP,23.50324575,NA,NA,NA,NA,NA,NA,NA,NA
35,A10,11,mito_DrpK38A,3,29,FALSE,TRUE,GFP,561.2268275,886.4507904,1290.927157,1432.423683,1220.166033,1898.867145,1694.854251,1852.656708,1837.003378
36,A10,11,mito_DrpK38A,3,29,FALSE,TRUE,RFP,287.1638041,349.9292878,375.1491078,564.2044035,682.8260118,1082.154399,916.7231781,1013.952086,1031.144707
69,A11,10,mito_Nrf,3,29,FALSE,TRUE,GFP,389.5069071,729.1258197,863.1382362,971.0914489,NA,NA,NA,NA,NA
70,A11,10,mito_Nrf,3,29,FALSE,TRUE,RFP,39.28319263,46.97008197,42.6823314,40.77078385,NA,NA,NA,NA,NA
125,A12,4,mito_Nrf,3,29,FALSE,TRUE,GFP,578.978582,686.4418605,1027.530643,NA,NA,NA,NA,NA,NA
126,A12,4,mito_Nrf,3,29,FALSE,TRUE,RFP,55.88774003,70.56478405,112.8759342,NA,NA,NA,NA,NA,NA
185,A2,7,EV_Drp,3,29,FALSE,TRUE,GFP,627.0226092,790.2839506,894.3640027,903.8200456,NA,NA,NA,NA,NA
186,A2,7,EV_Drp,3,29,FALSE,TRUE,RFP,5.085853957,8.043368154,7.620886501,7.078018223,NA,NA,NA,NA,NA
191,A3,1,EV_DrpK38A,3,29,FALSE,TRUE,GFP,570.5716137,862.7191995,897.881622,852.2255566,730.1751092,779.400613,NA,NA,NA
192,A3,1,EV_DrpK38A,3,29,FALSE,TRUE,RFP,4.223590408,5.328330206,5.402223676,5.927879961,9.163755459,9.068739054,NA,NA,NA
273,A3,9,EV_DrpK38A,3,29,FALSE,TRUE,GFP,307.3287905,528.7504472,860.764566,1104.259916,NA,NA,NA,NA,NA
274,A3,9,EV_DrpK38A,3,29,FALSE,TRUE,RFP,3.763202726,6.351520572,5.959175585,5.623173278,NA,NA,NA,NA,NA
373,A5,8,mito_EV,3,29,FALSE,TRUE,GFP,331.3912409,395.5681818,503.5913313,615.195739,NA,NA,NA,NA,NA
374,A5,8,mito_EV,3,29,FALSE,TRUE,RFP,34.55620438,34.10557185,35.78405573,45.83888149,NA,NA,NA,NA,NA
329,A5,14,mito_EV,3,29,FALSE,TRUE,GFP,306.9071038,459.8761175,443.8668867,451.4125133,NA,NA,NA,NA,NA
330,A5,14,mito_EV,3,29,FALSE,TRUE,RFP,35.1147541,31.09706258,16.77557756,18.43584305,NA,NA,NA,NA,NA
343,A5,20,mito_EV,3,29,FALSE,TRUE,GFP,705.1134578,836.9431748,704.8796834,NA,NA,NA,NA,NA,NA
344,A5,20,mito_EV,3,29,FALSE,TRUE,RFP,93.85854617,94.3304509,92.39525066,NA,NA,NA,NA,NA,NA
353,A5,25,mito_EV,3,29,FALSE,TRUE,GFP,768.406694,956.1658894,905.036427,1011.971626,NA,NA,NA,NA,NA
354,A5,25,mito_EV,3,29,FALSE,TRUE,RFP,193.4032207,175.5413058,158.8143807,165.976355,NA,NA,NA,NA,NA
507,A8,16,mito_Drp,3,29,FALSE,TRUE,GFP,634.8787744,1007.930954,1157.253731,669.504008,821.9334812,799.8281623,NA,NA,NA
508,A8,16,mito_Drp,3,29,FALSE,TRUE,RFP,154.2562167,126.4185415,145.5686086,194.6523046,245.575388,240.6646778,NA,NA,NA
525,A8,24,mito_Drp,3,29,FALSE,TRUE,GFP,435.3879457,661.7465847,768.7518797,NA,NA,NA,NA,NA,NA
526,A8,24,mito_Drp,3,29,FALSE,TRUE,RFP,24.49320883,25.18989071,26.30012531,NA,NA,NA,NA,NA,NA
563,A9,12,mito_DrpK38A,3,29,FALSE,TRUE,GFP,1098.623972,1280.658568,1482.865575,1873.868576,1478.876512,1475.482554,1509.591056,1492.25731,1288.765185
564,A9,12,mito_DrpK38A,3,29,FALSE,TRUE,RFP,317.3663095,266.2899687,207.8593344,210.7548441,413.5251432,425.9651086,438.4990279,423.7989766,366.4362963
27,A1,8,EV,4,39,FALSE,TRUE,GFP,542.7802407,511.7296512,699.2000929,743.4414292,1009.591584,1036.916966,964.4282329,963.2200658,NA
28,A1,8,EV,4,39,FALSE,TRUE,RFP,7.051931602,12.15746124,12.20798514,14.24694708,22.27516502,25.96800863,35.60358835,45.72960526,NA
9,A1,13,EV,4,39,FALSE,TRUE,GFP,123.6818766,194.5861229,281.2622821,358.0390449,NA,NA,NA,NA,NA
10,A1,13,EV,4,39,FALSE,TRUE,RFP,7.203727506,11.3347535,11.64580032,13.72345918,NA,NA,NA,NA,NA
55,A10,4,mito_DrpK38A,4,53,FALSE,TRUE,GFP,221.6570513,271.8896848,323.9388186,344.8340426,228.9047619,NA,NA,NA,NA
56,A10,4,mito_DrpK38A,4,39,FALSE,TRUE,RFP,50.38919414,52.6991404,52.78850211,51.40531915,59.6797619,NA,NA,NA,NA
83,A11,17,mito_Nrf,4,39,FALSE,TRUE,GFP,311.7056701,578.4242701,686.2314557,801.8698373,NA,NA,NA,NA,NA
84,A11,17,mito_Nrf,4,39,FALSE,TRUE,RFP,48.62783505,44.69479927,47.49860569,52.01251564,NA,NA,NA,NA,NA
133,A12,8,mito_Nrf,4,39,FALSE,TRUE,GFP,1614.061978,1636.013449,1874.610206,2418.892607,1067.349297,1096.317632,1110.131307,1158.600937,1277.917186
134,A12,8,mito_Nrf,4,39,FALSE,TRUE,RFP,507.3235592,572.5339387,522.5522029,689.7058161,1237.448186,1304.554435,1351.657345,1335.693217,1508.863188
137,A2,1,EV_Drp,4,39,FALSE,TRUE,GFP,204.6573237,NA,NA,NA,NA,NA,NA,NA,NA
138,A2,1,EV_Drp,4,39,FALSE,TRUE,RFP,4.684448463,NA,NA,NA,NA,NA,NA,NA,NA
143,A2,12,EV_Drp,4,39,FALSE,TRUE,GFP,241.8454545,337.1156146,333.472,367.6264259,NA,NA,NA,NA,NA
144,A2,12,EV_Drp,4,39,FALSE,TRUE,RFP,4.283030303,7.202657807,6.847111111,5.507604563,NA,NA,NA,NA,NA
199,A3,13,EV_DrpK38A,4,39,FALSE,TRUE,GFP,426.3430924,652.6733186,856.9905085,893.7782377,NA,NA,NA,NA,NA
200,A3,13,EV_DrpK38A,4,39,FALSE,TRUE,RFP,3.808783166,6.278640059,6.261016949,5.276759314,NA,NA,NA,NA,NA
255,A3,39,EV_DrpK38A,4,39,FALSE,TRUE,GFP,350.2424779,NA,NA,NA,NA,NA,NA,NA,NA
256,A3,39,EV_DrpK38A,4,39,FALSE,TRUE,RFP,5.407079646,NA,NA,NA,NA,NA,NA,NA,NA
367,A5,5,mito_EV,4,39,FALSE,TRUE,GFP,420.4337979,738.4162276,560.1945245,604.2313484,604.3341424,NA,NA,NA,NA
368,A5,5,mito_EV,4,39,FALSE,TRUE,RFP,27.03658537,17.7881981,18.71469741,18.19233402,26.5105178,NA,NA,NA,NA
327,A5,13,mito_EV,4,39,FALSE,TRUE,GFP,389.1406685,514.6313976,637.7224199,663.5848341,NA,NA,NA,NA,NA
328,A5,13,mito_EV,4,39,FALSE,TRUE,RFP,16.65831012,16.18356299,15.824606,16.33554502,NA,NA,NA,NA,NA
333,A5,16,mito_EV,4,39,FALSE,TRUE,GFP,374.417812,495.7512662,592.3457557,676.962526,1542.102994,1461.714233,NA,NA,NA
334,A5,16,mito_EV,4,39,FALSE,TRUE,RFP,27.40351842,26.19808666,29.61283644,28.76752255,27.41996008,25.31460259,NA,NA,NA
347,A5,22,mito_EV,4,39,FALSE,TRUE,GFP,363.2385135,627.0293001,636.9571429,691.9499106,645.8838095,641.1277014,640.1376102,692.6242568,NA
348,A5,22,mito_EV,4,39,FALSE,TRUE,RFP,9.277702703,11.45198047,9.773142857,9.784734645,13.7647619,13.56777996,18.14054848,21.0451843,NA
351,A5,24,mito_EV,4,39,FALSE,TRUE,GFP,869.2337764,1571.813268,1672.795075,1723.587759,1384.527273,1370.339535,NA,NA,NA
352,A5,24,mito_EV,4,39,FALSE,TRUE,RFP,24.45035184,24.19246519,24.94635004,26.090009,27.42608696,26.80077519,NA,NA,NA
485,A7,6,mito_Drp,4,39,FALSE,TRUE,GFP,796.5931284,1450.412975,1572.611041,1733.358025,1067.186709,1034.436242,NA,NA,NA
486,A7,6,mito_Drp,4,39,FALSE,TRUE,RFP,110.1356239,101.6772152,94.95859473,87.37207322,130.7616034,130.0604027,NA,NA,NA
455,A7,20,mito_Drp,4,39,FALSE,TRUE,GFP,705.1015524,1119.66522,1198.374595,1231.064599,1157.749284,1105.599747,NA,NA,NA
456,A7,20,mito_Drp,4,39,FALSE,TRUE,RFP,305.6313066,312.6391816,348.3276699,340.0516796,299.5429799,287.989899,NA,NA,NA
549,A8,6,mito_Drp,4,39,FALSE,TRUE,GFP,1117.361842,1262.921667,1307.110956,1229.697934,1765.806699,1731.519231,NA,NA,NA
550,A8,6,mito_Drp,4,39,FALSE,TRUE,RFP,204.123538,179.8536667,203.7777389,172.3712693,338.115311,316.6098901,NA,NA,NA
499,A8,12,mito_Drp,4,39,FALSE,TRUE,GFP,680.5423163,577.2135231,560,536.1618743,NA,NA,NA,NA,NA
500,A8,12,mito_Drp,4,39,FALSE,TRUE,RFP,115.2461024,115.8374852,136.1886336,130.1682641,NA,NA,NA,NA,NA
505,A8,15,mito_Drp,4,39,FALSE,TRUE,GFP,987.252795,1233.987429,1274.756909,1262.535636,NA,NA,NA,NA,NA
506,A8,15,mito_Drp,4,39,FALSE,TRUE,RFP,184.0763975,173.9211429,172.0778342,168.3294956,NA,NA,NA,NA,NA
527,A8,25,mito_Drp,4,39,FALSE,TRUE,GFP,741.4270833,735.3916533,689.5797753,662.7853821,704.9456233,716.7460858,729.3115892,NA,NA
528,A8,25,mito_Drp,4,39,FALSE,TRUE,RFP,380.0410539,523.1340289,479.2831461,427.3548173,441.8003979,422.2954391,441.9555864,NA,NA
613,A9,5,mito_DrpK38A,4,39,FALSE,TRUE,GFP,818.1535122,1133.025438,1257.972782,1189.18025,1219.824129,1170.776635,1719.354766,1802.662621,1831.626246
614,A9,5,mito_DrpK38A,4,39,FALSE,TRUE,RFP,199.9782952,177.3987446,190.8426547,173.2232012,219.823426,200.5685363,417.7314675,436.1966019,446.3056478
561,A9,11,mito_DrpK38A,4,39,FALSE,TRUE,GFP,2101.938859,2414.827366,1540.55216,1900.692266,2105.711739,1960.522793,1646.096738,1600.178856,1615.589532
562,A9,11,mito_DrpK38A,4,39,FALSE,TRUE,RFP,419.7451087,365.158312,152.4059125,183.9391335,203.6816907,189.4758607,232.2687176,222.3182476,399.4692378
583,A9,21,mito_DrpK38A,4,39,FALSE,TRUE,GFP,542.5265957,618.2703125,785.5714286,905.108129,1291.600665,1595.818518,1375.043221,1439.641658,874.3162393
584,A9,21,mito_DrpK38A,4,39,FALSE,TRUE,RFP,222.8895254,171.0109375,168.4169401,136.1143226,139.6144124,161.0519652,144.5382166,143.9126357,409.4852802
647,B1,20,EV,4,39,FALSE,TRUE,GFP,555.3491329,730.2211221,778.9384314,792.6322677,242.5432099,NA,NA,NA,NA
648,B1,20,EV,4,39,FALSE,TRUE,RFP,3.508505367,5.353547855,5.232352941,5.963544588,7.151851852,NA,NA,NA,NA
747,B10,9,mito_DrpK38A,4,39,FALSE,TRUE,GFP,1631.010591,2001.37793,1890.122784,2388.475696,2668.871876,2122.503797,2390.539396,3161.191542,2877.160685
748,B10,9,mito_DrpK38A,4,39,FALSE,TRUE,RFP,1433.015004,1144.670032,1043.227511,1263.491899,1229.882586,989.0571146,1129.660898,2124.665008,1915.797716
755,B11,12,mito_Nrf,4,39,FALSE,TRUE,GFP,472.349375,2443.619682,3857.147494,5217.621538,5342.217189,4059.955724,NA,NA,NA
756,B11,12,mito_Nrf,4,39,FALSE,TRUE,RFP,68.53875,70.58534085,58.39761337,66.22974359,138.0859466,108.0572354,NA,NA,NA
767,B11,18,mito_Nrf,4,39,FALSE,TRUE,GFP,1388.813317,4071.603699,6051.858487,6899.99964,5504.557209,3648.442308,4844.27802,5128.680833,3728.792422
768,B11,18,mito_Nrf,4,39,FALSE,TRUE,RFP,407.0879486,309.133058,275.7336229,263.5992442,186.4025739,243.3444444,352.2852984,369.4865568,271.4925865
831,B12,5,mito_Nrf,4,39,FALSE,TRUE,GFP,355.1376643,854.2222222,1380.747383,1665.220743,1436.819954,NA,NA,NA,NA
832,B12,5,mito_Nrf,4,39,FALSE,TRUE,RFP,56.45011601,42.40519324,38.20313987,37.79580307,28.34464421,NA,NA,NA,NA
17,A1,3,EV,5,53,FALSE,TRUE,GFP,1107.341102,1420.145047,1415.540845,1560.630068,1398.199802,1415.915535,NA,NA,NA
18,A1,3,EV,5,53,FALSE,TRUE,RFP,5.844809322,10.50589623,11.20901408,12.56418919,21.81701286,24.71794872,NA,NA,NA
231,A3,28,EV_DrpK38A,5,53,FALSE,TRUE,GFP,1314.388844,1497.374519,1352.981899,1428.39164,1355.568173,1432.58839,1311.136775,NA,NA
232,A3,28,EV_DrpK38A,5,53,FALSE,TRUE,RFP,4.299919159,5.991916859,5.73919468,5.170454545,8.512413512,8.616104869,12.81327523,NA,NA
337,A5,18,mito_EV,5,53,FALSE,TRUE,GFP,1188.359151,1172.384021,NA,NA,NA,NA,NA,NA,NA
338,A5,18,mito_EV,5,53,FALSE,TRUE,RFP,181.267642,150.1778351,NA,NA,NA,NA,NA,NA,NA
509,A8,17,mito_Drp,5,53,FALSE,TRUE,GFP,587.0776119,864.9230307,845.7605088,820.2281285,712.7327273,781.9342561,744.7016787,749.4290993,NA
510,A8,17,mito_Drp,5,53,FALSE,TRUE,RFP,38.56716418,40.72218882,32.26603982,28.90033223,25.59681818,26.18783984,31.33860911,36.29099307,NA
531,A8,27,mito_Drp,5,53,FALSE,TRUE,GFP,1029.571088,1272.373721,1135.233199,1005.53717,1318.784994,1396.037202,1725.104682,2220.807831,1440.961473
532,A8,27,mito_Drp,5,53,FALSE,TRUE,RFP,111.2911041,97.07671125,90.98319892,83.09352518,117.960433,119.0610594,143.59495,174.253012,269.8236301
771,B11,2,mito_Nrf,5,53,FALSE,TRUE,GFP,1529.173704,4399.758255,6572.765337,7194.555534,5328.797041,7442.75979,NA,NA,NA
772,B11,2,mito_Nrf,5,53,FALSE,TRUE,RFP,186.6718257,176.2744693,203.5084958,218.7366858,190.4097181,206.9097699,NA,NA,NA
21,A1,5,EV,6,63,FALSE,TRUE,GFP,386.4307229,437.6728972,444.9254079,463.2302405,480.879046,352.3852327,356.5437761,290.0697297,NA
22,A1,5,EV,6,63,FALSE,TRUE,RFP,6.366716867,11.03235083,11.65811966,13.16666667,22.48296422,24.32664526,38.72721858,48.68594595,NA
99,A11,3,mito_Nrf,6,63,FALSE,TRUE,GFP,236.6697248,426.3994314,637.7310827,746.1489717,NA,NA,NA,NA,NA
100,A11,3,mito_Nrf,6,63,FALSE,TRUE,RFP,15.13761468,13.94029851,13.44935972,14.43413007,NA,NA,NA,NA,NA
91,A11,20,mito_Nrf,6,63,FALSE,TRUE,GFP,380.4701419,1351.671469,2262.445335,2772.630756,3148.611467,3561.802529,2231.796576,2215.655784,2057.188174
92,A11,20,mito_Nrf,6,63,FALSE,TRUE,RFP,65.45776971,57.84609979,57.71439648,56.543355,49.8490607,48.35283403,58.23682444,65.23827027,79.68948442
237,A3,30,EV_DrpK38A,6,63,FALSE,TRUE,GFP,389.6001899,504.4505076,571.5533499,595.2300995,784.5067055,1060.521739,NA,NA,NA
238,A3,30,EV_DrpK38A,6,63,FALSE,TRUE,RFP,5.026590693,7.224619289,6.629032258,5.986318408,10.47346939,8.368640148,NA,NA,NA
263,A3,42,EV_DrpK38A,6,63,FALSE,TRUE,GFP,1208.556777,1634.31291,2355.257771,2524.232835,2422.074172,2824.901221,619.6323957,NA,NA
264,A3,42,EV_DrpK38A,6,63,FALSE,TRUE,RFP,5.716117216,7.392622695,6.347566719,6.824423613,9.281149223,9.578484246,13.85645005,NA,NA
309,A4,5,EV_Nrf,6,63,FALSE,TRUE,GFP,1139.865821,1412.350591,NA,NA,NA,NA,NA,NA,NA
310,A4,5,EV_Nrf,6,63,FALSE,TRUE,RFP,4.587732232,7.671222076,NA,NA,NA,NA,NA,NA,NA
339,A5,19,mito_EV,6,63,FALSE,TRUE,GFP,195.5083799,310.2232472,445.1647421,502.7632777,615.0057061,593.2239437,NA,NA,NA
340,A5,19,mito_EV,6,63,FALSE,TRUE,RFP,8.597765363,12.5904059,11.2417244,11.98406677,17.2382311,16.45422535,NA,NA,NA
441,A7,14,mito_Drp,6,63,FALSE,TRUE,GFP,548.8984263,832.4578454,1172.907227,1403.923793,1396.894534,1557.376768,1850.727396,1456.236994,NA
442,A7,14,mito_Drp,6,63,FALSE,TRUE,RFP,44.52360515,45.95199063,41.70507813,39.79254869,40.75134719,43.48473567,42.26920462,36.3805395,NA
493,A8,1,mito_Drp,6,63,FALSE,TRUE,GFP,1011.39081,1374.420213,NA,NA,NA,NA,NA,NA,NA
494,A8,1,mito_Drp,6,63,FALSE,TRUE,RFP,299.6497036,431.8138298,NA,NA,NA,NA,NA,NA,NA
547,A8,5,mito_Drp,6,63,FALSE,TRUE,GFP,477.3867925,563.5406284,730.176274,880.6711712,1032.294426,1090.333333,936.7830092,NA,NA
548,A8,5,mito_Drp,6,63,FALSE,TRUE,RFP,21.99313894,23.36511376,26.40768588,22.63513514,27.90819672,24.17393939,27.71596725,NA,NA
517,A8,20,mito_Drp,6,63,FALSE,TRUE,GFP,2650.442905,3977.292683,3443.100858,3279.667175,3227.610089,3555.418187,4116.293845,2456.989844,2852.113523
518,A8,20,mito_Drp,6,63,FALSE,TRUE,RFP,643.0716216,506.5552957,368.8640021,345.6829392,346.9041249,331.9087847,382.5081967,562.8503724,654.2345576
573,A9,17,mito_DrpK38A,6,63,FALSE,TRUE,GFP,1197.167879,1280.208443,1650.74983,1692.885892,1333.290479,1346.169007,1368.626754,NA,NA
574,A9,17,mito_DrpK38A,6,63,FALSE,TRUE,RFP,308.5509356,185.5831135,207.7695445,190.9896266,175.5680473,163.334002,165.7825651,NA,NA
593,A9,26,mito_DrpK38A,6,63,FALSE,TRUE,GFP,631.7298091,772.1781609,1089.251596,1115.540625,1159.636587,1162.313405,NA,NA,NA
594,A9,26,mito_DrpK38A,6,63,FALSE,TRUE,RFP,209.4067548,178.8204023,161.6091954,155.211875,152.009822,121.2278162,NA,NA,NA
729,B10,29,mito_DrpK38A,6,63,FALSE,TRUE,GFP,172.951049,285.9227405,346.6472149,346.7182396,473.3218935,567.2948113,627.2938689,NA,NA
730,B10,29,mito_DrpK38A,6,63,FALSE,TRUE,RFP,8.681818182,6.983236152,6.363925729,5.021324864,9.530177515,13.70754717,16.42336152,NA,NA
757,B11,13,mito_Nrf,6,63,FALSE,TRUE,GFP,1060.796587,1991.30217,3516.731519,3912.984649,6941.55906,7525.956359,4164.765718,3149.783133,2536.175483
758,B11,13,mito_Nrf,6,63,FALSE,TRUE,RFP,232.8040956,208.5081704,204.586533,168.1544834,225.411973,216.3787406,205.3784104,161.436747,132.665827
769,B11,19,mito_Nrf,6,63,FALSE,TRUE,GFP,1796.30233,3490.253296,6126.400663,6887.808264,8539.858035,8472.693824,7819.556582,9331.480535,7799.180851
770,B11,19,mito_Nrf,6,63,FALSE,TRUE,RFP,319.0151456,283.7013928,292.6996064,279.3386933,351.8205621,323.4157654,342.7963818,469.3485401,437.6320401
